sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,entry_point,prompt_len,n_generations,source_path,candidate_hits,first_hit,any_hit,n_candidates,first_code,first_compiled_ok,first_tests_passed,first_error_type
HumanEval/76,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,is_simple_power,426,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def is_simple_power(x, n):
    if x < 1 or n < 1:
        return False
    if n == 1:
        return x == 1
    power = 1
    while power < x:
        power *= n
    return power == x",True,False,failed_tests
HumanEval/77,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,iscube,359,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def iscube(a):
    if a < 0:
        a = -a
    cube_root = round(a ** (1/3))
    return cube_root ** 3 == a",True,True,
HumanEval/78,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,hex_key,927,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def hex_key(num):
    prime_hex_digits = {'2', '3', '5', '7', 'B', 'D'}
    return sum(1 for digit in num if digit in prime_hex_digits)",True,True,
HumanEval/79,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,decimal_to_binary,560,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def decimal_to_binary(decimal):
    if decimal == 0:
        return ""db0db""
    
    binary = """"
    while decimal > 0:
        binary = str(decimal % 2) + binary
        decimal //= 2
    
    return f""db{binary}db""",True,True,
HumanEval/8,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,sum_product,372,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
    Empty sum should be equal to 0 and empty product should be equal to 1.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
    total_sum = 0
    total_product = 1
    
    for number in numbers:
        total_sum += number
        total_product *= number
    
    return total_sum, total_product",True,True,
HumanEval/80,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,is_happy,387,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def is_happy(s):
    if len(s) < 3:
        return False
    for i in range(len(s) - 2):
        if s[i] == s[i+1] or s[i] == s[i+2] or s[i+1] == s[i+2]:
            return False
    return True",True,True,
HumanEval/81,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,numerical_letter_grade,1035,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def numerical_letter_grade(grades):
    def get_letter_grade(gpa):
        if gpa == 4.0:
            return 'A+'
        elif gpa > 3.7:
            return 'A'
        elif gpa > 3.3:
            return 'A-'
        elif gpa > 3.0:
            return 'B+'
        elif gpa > 2.7:
            return 'B'
        elif gpa > 2.3:
            return 'B-'
        elif gpa > 2.0:
            return 'C+'
        elif gpa > 1.7:
            return 'C'
        elif gpa > 1.3:
            return 'C-'
        elif gpa > 1.0:
            return 'D+'
        elif gpa > 0.7:
            return 'D'
        elif gpa > 0.0:
            return 'D-'
        else:
            return 'E'

    return [get_letter_grade(gpa) for gpa in grades]",True,True,
HumanEval/82,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,prime_length,313,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def prime_length(string):
    """"""Write a function that takes a string and returns True if the string
    length is a prime number or False otherwise
    Examples
    prime_length('Hello') == True
    prime_length('abcdcba') == True
    prime_length('kittens') == True
    prime_length('orange') == False
    """"""
    
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True
    
    return is_prime(len(string))",True,True,
HumanEval/83,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,starts_one_ends,164,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def starts_one_ends(n):
    """"""
    Given a positive integer n, return the count of the numbers of n-digit
    positive integers that start or end with 1.
    """"""
    if n == 1:
        return 1
    
    # Count numbers starting with 1
    start_with_1 = 9 * (10 ** (n - 2))
    
    # Count numbers ending with 1
    end_with_1 = 9 * (10 ** (n - 2))
    
    # Count numbers both starting and ending with 1
    both_start_and_end_with_1 = 10 ** (n - 2)
    
    # Total count is the sum of start_with_1 and end_with_1 minus the overlap
    return start_with_1 + end_with_1 + both_start_and_end_with_1

# Input validity contract
assert type(n) == int and n > 0, ""invalid inputs"" # $_CONTRACT_$",True,False,failed_tests
HumanEval/84,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,solve,480,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def solve(N):
    """"""Given a positive integer N, return the total sum of its digits in binary.
    
    Example
        For N = 1000, the sum of digits will be 1 the output should be ""1"".
        For N = 150, the sum of digits will be 6 the output should be ""110"".
        For N = 147, the sum of digits will be 12 the output should be ""1100"".
    
    Variables:
        @N integer
             Constraints: 0 ≤ N ≤ 10000.
    Output:
         a string of binary number
    """"""
    # Calculate the sum of the digits of N
    digit_sum = sum(int(digit) for digit in str(N))
    
    # Convert the sum to binary and return it as a string
    return bin(digit_sum)[2:]",True,True,
HumanEval/85,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,add,167,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def add(lst):
    """"""Given a non-empty list of integers lst. add the even elements that are at odd indices..

    Examples:
        add([4, 2, 6, 7]) ==> 2 
    """"""
    return sum(x for i, x in enumerate(lst) if i % 2 == 1 and x % 2 == 0)",True,True,
HumanEval/86,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,anti_shuffle,542,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def anti_shuffle(s):
    """"""
    Write a function that takes a string and returns an ordered version of it.
    Ordered version of string, is a string where all words (separated by space)
    are replaced by a new word where all the characters arranged in
    ascending order based on ascii value.
    Note: You should keep the order of words and blank spaces in the sentence.

    For example:
    anti_shuffle('Hi') returns 'Hi'
    anti_shuffle('hello') returns 'ehllo'
    anti_shuffle('Hello World!!!') returns 'Hello !!!Wdlor'
    """"""
    def sort_word(word):
        return ''.join(sorted(word))

    result = []
    for word in s.split(' '):
        sorted_word = sort_word(word)
        result.append(sorted_word)

    return ' '.join(result)",True,True,
HumanEval/87,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,get_row,754,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def get_row(lst, x):
    result = []
    for i, row in enumerate(lst):
        indices = [j for j, val in enumerate(row) if val == x]
        indices.sort(reverse=True)
        for index in indices:
            result.append((i, index))
    return result",True,True,
HumanEval/88,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,sort_array,578,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def sort_array(array):
    if not array:
        return []

    sum_first_last = array[0] + array[-1]
    if sum_first_last % 2 == 0:
        return sorted(array, reverse=True)
    else:
        return sorted(array)",True,True,
HumanEval/89,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,encrypt,435,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def encrypt(s):
    """"""Create a function encrypt that takes a string as an argument and
    returns a string encrypted with the alphabet being rotated. 
    The alphabet should be rotated in a manner such that the letters 
    shift down by two multiplied to two places.
    For example:
    encrypt('hi') returns 'lm'
    encrypt('asdfghjkl') returns 'ewhjklnop'
    encrypt('gf') returns 'kj'
    encrypt('et') returns 'ix'
    """"""
    # Define the alphabet
    alphabet = 'abcdefghijklmnopqrstuvwxyz'
    
    # Calculate the shift amount (2 * 2 = 4)
    shift = 4
    
    # Create a mapping of each letter to its encrypted counterpart
    encrypted_alphabet = alphabet[shift:] + alphabet[:shift]
    encryption_map = {original: encrypted for original, encrypted in zip(alphabet, encrypted_alphabet)}
    
    # Encrypt the input string
    encrypted_string = ''.join(encryption_map[char] for char in s)
    
    return encrypted_string",True,False,failed_tests
HumanEval/9,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,rolling_max,288,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" From a given list of integers, generate a list of rolling maximum element found until given moment
    in the sequence.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
    if not numbers:
        return []

    max_list = []
    current_max = numbers[0]
    for number in numbers:
        if number > current_max:
            current_max = number
        max_list.append(current_max)

    return max_list",True,True,
HumanEval/90,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,next_smallest,361,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def next_smallest(lst):
    if len(set(lst)) < 2:
        return None
    unique_lst = sorted(set(lst))
    return unique_lst[1]",True,True,
HumanEval/91,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,is_bored,372,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def is_bored(S):
    sentences = S.split('.')
    sentences += S.split('?')
    sentences += S.split('!')
    
    # Remove empty strings from the list of sentences
    sentences = [sentence.strip() for sentence in sentences if sentence.strip()]
    
    boredom_count = 0
    for sentence in sentences:
        words = sentence.split()
        if words and words[0].lower() == ""i"":
            boredom_count += 1
    
    return boredom_count",True,False,failed_tests
HumanEval/92,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,any_int,386,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def any_int(x, y, z):
    if not all(isinstance(v, int) for v in [x, y, z]):
        return False
    return x + y == z or x + z == y or y + z == x",True,True,
HumanEval/93,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,encode,415,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def encode(message):
    vowels = 'aeiouAEIOU'
    shift = 2
    encoded_message = []

    for char in message:
        if char.isalpha():
            if char in vowels:
                # Find the vowel's position and replace it with the letter 2 places ahead
                new_char = chr(((ord(char.lower()) - ord('a') + shift) % 26) + ord('a'))
                # Preserve the original case
                if char.isupper():
                    new_char = new_char.upper()
                encoded_message.append(new_char)
            else:
                # Swap the case of non-vowel letters
                encoded_message.append(char.swapcase())
        else:
            # Keep spaces as they are
            encoded_message.append(char)

    return ''.join(encoded_message)",True,False,failed_tests
HumanEval/94,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,skjkasdkd,608,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def skjkasdkd(lst):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n ** 0.5) + 1):
            if n % i == 0:
                return False
        return True

    largest_prime = max(filter(is_prime, lst))
    return sum(int(digit) for digit in str(largest_prime))",True,True,
HumanEval/95,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,check_dict_case,660,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def check_dict_case(d):
    if not d:
        return False
    
    all_lower = all(isinstance(k, str) and k.islower() for k in d.keys())
    all_upper = all(isinstance(k, str) and k.isupper() for k in d.keys())
    
    return all_lower or all_upper",True,True,
HumanEval/96,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,count_up_to,396,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def count_up_to(n):
    def is_prime(num):
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    primes = []
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes",True,True,
HumanEval/97,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,multiply,346,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def multiply(a, b):
    """"""Complete the function that takes two integers and returns 
    the product of their unit digits.
    Assume the input is always valid.
    Examples:
    multiply(148, 412) should return 16.
    multiply(19, 28) should return 72.
    multiply(2020, 1851) should return 0.
    multiply(14,-15) should return 20.
    """"""
    unit_digit_a = abs(a) % 10
    unit_digit_b = abs(b) % 10
    return unit_digit_a * unit_digit_b",True,True,
HumanEval/98,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,count_upper,242,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def count_upper(s):
    """"""
    Given a string s, count the number of uppercase vowels in even indices.
    
    For example:
    count_upper('aBCdEf') returns 1
    count_upper('abcdefg') returns 0
    count_upper('dBBE') returns 0
    """"""
    uppercase_vowels = {'A', 'E', 'I', 'O', 'U'}
    count = 0
    for i in range(0, len(s), 2):
        if s[i] in uppercase_vowels:
            count += 1
    return count",True,True,
HumanEval/99,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,closest_integer,613,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def closest_integer(value):
    try:
        assert isinstance(value, str)
        value = float(value)
    except:
        raise Exception(""invalid inputs"")
    import math
    assert not (math.isinf(value) or math.isnan(value)), ""invalid inputs""

    if value > 0:
        return int(math.floor(value + 0.5))
    else:
        return int(math.ceil(value - 0.5))",True,True,
HumanEval/0,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,has_close_elements,348,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False",True,True,
HumanEval/1,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,separate_paren_groups,506,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
    result = []
    current_group = []
    depth = 0

    for char in paren_string.replace("" "", """"):
        if char == '(':
            depth += 1
        elif char == ')':
            depth -= 1
        current_group.append(char)

        if depth == 0 and current_group:
            result.append(''.join(current_group))
            current_group = []

    return result",True,True,
HumanEval/10,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,make_palindrome,580,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[false],False,False,1,"def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    if is_palindrome(string):
        return string
    for i in range(len(string), -1, -1):
        if is_palindrome(string[i:]):
            prefix = string[:i]
            return string + prefix[::-1]",True,False,failed_tests
HumanEval/100,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,make_a_pile,475,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def make_a_pile(n):
    """"""
    Given a positive integer n, you have to make a pile of n levels of stones.
    The first level has n stones.
    The number of stones in the next level is:
        - the next odd number if n is odd.
        - the next even number if n is even.
    Return the number of stones in each level in a list, where element at index
    i represents the number of stones in the level (i+1).

    Examples:
    >>> make_a_pile(3)
    [3, 5, 7]
    """"""
    pile = []
    current_stones = n
    for _ in range(n):
        pile.append(current_stones)
        if n % 2 == 0:
            current_stones += 2
        else:
            current_stones += 2
    return pile",True,True,
HumanEval/101,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,words_string,394,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def words_string(s):
    """"""
    You will be given a string of words separated by commas or spaces. Your task is
    to split the string into words and return an array of the words.
    
    For example:
    words_string(""Hi, my name is John"") == [""Hi"", ""my"", ""name"", ""is"", ""John""]
    words_string(""One, two, three, four, five, six"") == [""One"", ""two"", ""three"", ""four"", ""five"", ""six""]
    """"""
    assert isinstance(s, str), ""invalid inputs"" # $_CONTRACT_$

    return s.replace(',', ' ').split()",True,True,
HumanEval/102,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,choose_num,316,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def choose_num(x, y):
    if x > y:
        return -1
    for num in range(y, x - 1, -1):
        if num % 2 == 0:
            return num
    return -1",True,True,
HumanEval/103,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,rounded_avg,440,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def rounded_avg(n, m):
    if n > m:
        return -1
    avg = round((n + m) / 2)
    return bin(avg)",True,True,
HumanEval/104,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,unique_digits,338,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def unique_digits(x):
    def has_no_even_digit(n):
        return all(int(digit) % 2 != 0 for digit in str(n))
    
    result = [num for num in x if has_no_even_digit(num)]
    return sorted(result)",True,True,
HumanEval/105,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,by_length,809,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def by_length(arr):
    digit_names = [""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine""]
    return [digit_names[digit - 1] for digit in sorted(filter(lambda x: 1 <= x <= 9, arr), reverse=True)]",True,True,
HumanEval/106,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,f,400,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[false],False,False,1,"def f(n):
    def factorial(x):
        return x * factorial(x - 1) if x > 1 else 1
    
    def sum_to_x(x):
        return x * (x + 1) // 2
    
    result = []
    for i in range(1, n + 1):
        if i % 2 == 0:
            result.append(factorial(i))
        else:
            result.append(sum_to_x(i))
    
    return result",True,False,failed_tests
HumanEval/107,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,even_odd_palindrome,676,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[false],False,False,1,"def even_odd_palindrome(n):
    """"""
    Given a positive integer n, return a tuple that has the number of even and odd
    integer palindromes that fall within the range(1, n), inclusive.

    Example 1:

        Input: 3
        Output: (1, 2)
        Explanation:
        Integer palindrome are 1, 2, 3. one of them is even, and two of them are odd.

    Example 2:

        Input: 12
        Output: (4, 6)
        Explanation:
        Integer palindrome are 1, 2, 3, 4, 5, 6, 7, 8, 9, 11. four of them are even, and 6 of them are odd.

    Note:
        1. 1 <= n <= 10^3
        2. returned tuple has the number of even and odd integer palindromes respectively.
    """"""


Input validity contract:

    assert type(n) == int, ""invalid inputs"" # $_CONTRACT_$
    assert 1 <= n <= 1000, ""invalid inputs"" # $_CONTRACT_$

    even_count = 0
    odd_count = 0

    for num in range(1, n + 1):
        if str(num) == str(num)[::-1]:
            if num % 2 == 0:
                even_count += 1
            else:
                odd_count += 1

    return (even_count, odd_count)",False,False,syntax_error
HumanEval/108,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,count_nums,396,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[false],False,False,1,"def count_nums(arr):
    return sum(1 for num in arr if sum(int(digit) for digit in str(abs(num))) > 0)",True,False,failed_tests
HumanEval/109,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,move_one_ball,1265,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def move_one_ball(arr):
    if not arr:
        return True
    
    n = len(arr)
    sorted_arr = sorted(arr)
    
    for i in range(n):
        if arr == sorted_arr:
            return True
        arr.insert(0, arr.pop())
    
    return False",True,True,
HumanEval/11,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,string_xor,259,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
    return ''.join('1' if x != y else '0' for x, y in zip(a, b))",True,True,
HumanEval/110,m2_qwen2_5_coder,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,7B Instruct Q4_K_M,humaneval_plus,fc,exchange,673,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-7B_humaneval_plus_fc_20260408_012617.jsonl,[true],True,True,1,"def exchange(lst1, lst2):
    odd_count = sum(1 for x in lst1 if x % 2 != 0)
    even_count_in_lst2 = sum(1 for x in lst2 if x % 2 == 0)
    return ""YES"" if even_count_in_lst2 >= odd_count else ""NO""",True,True,
