sample_id,model_name,benchmark,run_label,entry_point,prompt_len,n_generations,source_path,candidate_hits,first_hit,any_hit,n_candidates,first_code,first_compiled_ok,first_tests_passed,first_error_type
HumanEval/104,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,unique_digits,338,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def unique_digits(x):
    def has_even_digit(n):
        return any(int(digit) % 2 == 0 for digit in str(n))
    
    return sorted([num for num in x if not has_even_digit(num)])",True,True,
HumanEval/105,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,by_length,809,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def by_length(arr):
    """"""
    Given an array of integers, sort the integers that are between 1 and 9 inclusive,
    reverse the resulting array, and then replace each digit by its corresponding name from
    ""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine"".

    For example:
      arr = [2, 1, 1, 4, 5, 8, 2, 3]   
            -> sort arr -> [1, 1, 2, 2, 3, 4, 5, 8] 
            -> reverse arr -> [8, 5, 4, 3, 2, 2, 1, 1]
      return [""Eight"", ""Five"", ""Four"", ""Three"", ""Two"", ""Two"", ""One"", ""One""]
    
      If the array is empty, return an empty array:
      arr = []
      return []
    
      If the array has any strange number ignore it:
      arr = [1, -1 , 55] 
            -> sort arr -> [-1, 1, 55]
            -> reverse arr -> [55, 1, -1]
      return = ['One']
    """"""
    
    # Input validity contract
    assert type(arr) == list, ""invalid inputs""
    assert all(type(x) == int for x in arr), ""invalid inputs""
    
    # Filter and sort the array
    filtered_arr = [num for num in arr if 1 <= num <= 9]
    sorted_arr = sorted(filtered_arr, reverse=True)
    
    # Map numbers to their names
    number_names = [""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine""]
    result = [number_names[num - 1] for num in sorted_arr]
    
    return result",True,True,
HumanEval/106,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,f,400,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def f(n):
    def factorial(num):
        if num == 0 or num == 1:
            return 1
        result = 1
        for i in range(2, num + 1):
            result *= i
        return result
    
    def sum_up_to(num):
        return sum(range(1, num + 1))
    
    result = []
    for i in range(1, n + 1):
        if i % 2 == 0:
            result.append(factorial(i))
        else:
            result.append(sum_up_to(i))
    return result",True,True,
HumanEval/107,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,even_odd_palindrome,676,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def even_odd_palindrome(n):
    def is_palindrome(num):
        return str(num) == str(num)[::-1]
    
    evens = 0
    odds = 0
    for i in range(1, n + 1):
        if is_palindrome(i):
            if i % 2 == 0:
                evens += 1
            else:
                odds += 1
    return (evens, odds)",True,True,
HumanEval/108,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,count_nums,396,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def count_nums(arr):
    def sum_of_digits(n):
        n = abs(n)
        return sum(int(digit) for digit in str(n))
    
    return sum(1 for num in arr if sum_of_digits(num) > 0)",True,False,failed_tests
HumanEval/109,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,move_one_ball,1265,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def move_one_ball(arr):
    if not arr:
        return True
    
    n = len(arr)
    sorted_arr = sorted(arr)
    
    for i in range(n):
        if all(arr[(i + j) % n] <= arr[(i + j + 1) % n] for j in range(n - 1)):
            return True
        if all(sorted_arr[j] <= sorted_arr[j + 1] for j in range(n - 1)):
            return True
    
    return False",True,False,failed_tests
HumanEval/11,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,string_xor,259,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"from typing import List

def string_xor(a: str, b: str) -> str:
    assert isinstance(a, str) and isinstance(b, str), ""invalid inputs""
    assert len(a) == len(b), ""invalid inputs""
    assert set(a).issubset({""0"", ""1""}) and set(b).issubset({""0"", ""1""}), ""invalid inputs""
    
    result = []
    for bit_a, bit_b in zip(a, b):
        xor_result = '1' if bit_a != bit_b else '0'
        result.append(xor_result)
    return ''.join(result)",True,True,
HumanEval/110,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,exchange,673,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def exchange(lst1, lst2):
    evens_in_lst1 = [x for x in lst1 if x % 2 == 0]
    odds_in_lst1 = [x for x in lst1 if x % 2 != 0]
    evens_in_lst2 = [x for x in lst2 if x % 2 == 0]
    
    if len(odds_in_lst1) > len(evens_in_lst2):
        return ""NO""
    else:
        return ""YES""",True,True,
HumanEval/111,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,histogram,499,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def histogram(test):
    """"""Given a string representing a space separated lowercase letters, return a dictionary
    of the letter with the most repetition and containing the corresponding count.
    If several letters have the same occurrence, return all of them.
    
    Example:
    histogram('a b c') == {'a': 1, 'b': 1, 'c': 1}
    histogram('a b b a') == {'a': 2, 'b': 2}
    histogram('a b c a b') == {'a': 2, 'b': 2}
    histogram('b b b b a') == {'b': 4}
    histogram('') == {}

    """"""
    if not isinstance(test, str) or not test:
        return {}
    
    words = test.split("" "")
    for word in words:
        if len(word) != 1 or not word.islower():
            return {}
    
    letter_count = {}
    for letter in words:
        if letter in letter_count:
            letter_count[letter] += 1
        else:
            letter_count[letter] = 1
    
    max_count = max(letter_count.values(), default=0)
    return {letter: count for letter, count in letter_count.items() if count == max_count}",True,False,failed_tests
HumanEval/112,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,reverse_delete,598,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def reverse_delete(s, c):
    result = ''.join([char for char in s if char not in c])
    is_palindrome = result == result[::-1]
    return (result, is_palindrome)",True,True,
HumanEval/113,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,odd_count,590,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def odd_count(lst):
    def count_odds(s):
        return sum(1 for char in s if int(char) % 2 != 0)
    
    result = []
    for i, string in enumerate(lst):
        num_odds = count_odds(string)
        result.append(f""the number of odd elements {num_odds}n the str{num_odds}ng {num_odds} of the {num_odds}nput."")
    return result",True,True,
HumanEval/114,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,minSubArraySum,236,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def minSubArraySum(nums):
    """"""
    Given an array of integers nums, find the minimum sum of any non-empty sub-array
    of nums.
    Example
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1
    minSubArraySum([-1, -2, -3]) == -6
    """"""
    assert type(nums) == list, ""invalid inputs""
    assert len(nums) > 0, ""invalid inputs""
    
    min_sum = float('inf')
    current_sum = 0
    
    for num in nums:
        current_sum += num
        if current_sum < min_sum:
            min_sum = current_sum
        if current_sum > 0:
            current_sum = 0
    
    return min_sum",True,True,
HumanEval/115,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,max_fill,1046,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"import math

def max_fill(grid, capacity):
    total_water = sum(sum(row) for row in grid)
    if total_water == 0:
        return 0
    buckets_needed = math.ceil(total_water / capacity)
    return buckets_needed",True,False,failed_tests
HumanEval/116,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,sort_array,462,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def sort_array(arr):
    def count_ones(n):
        return bin(n).count('1')
    
    return sorted(arr, key=lambda x: (count_ones(x), x))",True,True,
HumanEval/117,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,select_words,702,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def select_words(s, n):
    def count_consonants(word):
        vowels = ""aeiouAEIOU""
        return sum(1 for char in word if char.isalpha() and char not in vowels)
    
    words = s.split()
    result = [word for word in words if count_consonants(word) == n]
    return result",True,True,
HumanEval/118,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,get_closest_vowel,571,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def get_closest_vowel(word):
    vowels = 'aeiouAEIOU'
    length = len(word)
    
    for i in range(length - 2, 0, -1):
        if word[i] in vowels:
            if word[i-1] not in vowels and word[i+1] not in vowels:
                return word[i]
    return """"",True,True,
HumanEval/119,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,match_parens,641,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def match_parens(lst):
    def is_balanced(s):
        balance = 0
        for char in s:
            if char == '(':
                balance += 1
            else:
                balance -= 1
            if balance < 0:
                return False
        return balance == 0
    
    s1, s2 = lst[0], lst[1]
    return 'Yes' if is_balanced(s1 + s2) or is_balanced(s2 + s1) else 'No'",True,True,
HumanEval/12,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,longest,376,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"from typing import List, Optional

def longest(strings: List[str]) -> Optional[str]:
    if not strings:
        return None
    max_length = -1
    result = None
    for s in strings:
        if len(s) > max_length:
            max_length = len(s)
            result = s
    return result",True,True,
HumanEval/120,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,maximum,613,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def maximum(arr, k):
    return sorted(set(arr), key=lambda x: -x)[:k]",True,False,failed_tests
HumanEval/121,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,solution,267,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def solution(lst):
    return sum(lst[i] for i in range(len(lst)) if i % 2 == 0 and lst[i] % 2 != 0)",True,True,
HumanEval/122,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,add_elements,382,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def add_elements(arr, k):
    return sum(x for x in arr[:k] if x < 100)",True,False,failed_tests
HumanEval/123,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,get_odd_collatz,843,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def get_odd_collatz(n):
    """"""
    Given a positive integer n, return a sorted list that has the odd numbers in collatz sequence.

    The Collatz conjecture is a conjecture in mathematics that concerns a sequence defined
    as follows: start with any positive integer n. Then each term is obtained from the 
    previous term as follows: if the previous term is even, the next term is one half of 
    the previous term. If the previous term is odd, the next term is 3 times the previous
    term plus 1. The conjecture is that no matter what value of n, the sequence will always reach 1.

    Note: 
        1. Collatz(1) is [1].
        2. returned list sorted in increasing order.

    For example:
    get_odd_collatz(5) returns [1, 5] # The collatz sequence for 5 is [5, 16, 8, 4, 2, 1], so the odd numbers are only 1, and 5.
    """"""
    assert type(n) == int, ""invalid inputs""
    assert n > 0, ""invalid inputs""
    
    sequence = [n]
    while n != 1:
        if n % 2 == 0:
            n //= 2
        else:
            n = 3 * n + 1
        sequence.append(n)
    
    return sorted([num for num in sequence if num % 2 != 0])",True,True,
HumanEval/124,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,valid_date,851,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"import re
from datetime import datetime

def valid_date(date):
    if not isinstance(date, str) or len(date) == 0:
        return False
    
    pattern = r'^(\d{2})-(\d{2})-(\d{4})$'
    match = re.match(pattern, date)
    if not match:
        return False
    
    month, day, year = map(int, match.groups())
    
    if month < 1 or month > 12:
        return False
    
    days_in_month = [31, 29, 31, 30, 31, 30, 31, 31, 30, 31, 30, 31]
    if month != 2:
        if day < 1 or day > days_in_month[month - 1]:
            return False
    else:
        if not (year % 4 == 0 and (year % 100 != 0 or year % 400 == 0)):
            if day < 1 or day > 28:
                return False
    
    return True",True,False,failed_tests
HumanEval/125,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,split_words,490,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def split_words(txt):
    if ' ' in txt:
        return txt.split()
    elif ',' in txt:
        return txt.split(',')
    else:
        count = 0
        for char in txt:
            if ord('a') <= ord(char) <= ord('z'):
                count += (ord(char) - ord('a')) % 2 == 1
        return count",True,True,
HumanEval/126,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,is_sorted,576,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def is_sorted(lst):
    seen = set()
    for i in range(len(lst)):
        if lst[i] in seen:
            return False
        seen.add(lst[i])
        if i > 0 and lst[i] < lst[i - 1]:
            return False
    return True",True,False,failed_tests
HumanEval/127,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,intersection,926,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def intersection(interval1, interval2):
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True

    # Find the intersection of the two intervals
    start_intersection = max(interval1[0], interval2[0])
    end_intersection = min(interval1[1], interval2[1])
    
    if start_intersection <= end_intersection:
        length_of_intersection = end_intersection - start_intersection + 1
        return ""YES"" if is_prime(length_of_intersection) else ""NO""
    else:
        return ""NO""

# Test cases
print(intersection((1, 2), (2, 3))) # ""NO""
print(intersection((-1, 1), (0, 4))) # ""NO""
print(intersection((-3, -1), (-5, 5))) # ""YES""",True,False,failed_tests
HumanEval/128,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,prod_signs,387,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def prod_signs(arr):
    if not arr:
        return None
    
    product_of_signs = 1
    sum_of_magnitudes = 0
    
    for num in arr:
        assert type(num) == int, ""invalid inputs""
        sum_of_magnitudes += abs(num)
        if num > 0:
            product_of_signs *= 1
        elif num < 0:
            product_of_signs *= -1
        else:
            product_of_signs *= 0
    
    return sum_of_magnitudes * product_of_signs",True,True,
HumanEval/129,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,minPath,1360,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"import heapq

def minPath(grid, k):
    N = len(grid)
    directions = [(0, 1), (1, 0), (0, -1), (-1, 0)]
    
    def is_valid(x, y):
        return 0 <= x < N and 0 <= y < N
    
    # Priority queue to store the paths with their sums
    pq = []
    for i in range(N):
        for j in range(N):
            heapq.heappush(pq, (grid[i][j], [(i, j)]))
    
    while pq:
        current_sum, path = heapq.heappop(pq)
        
        if len(path) == k:
            return [grid[x][y] for x, y in path]
        
        last_x, last_y = path[-1]
        
        for dx, dy in directions:
            new_x, new_y = last_x + dx, last_y + dy
            if is_valid(new_x, new_y) and (new_x, new_y) not in path:
                new_path = path + [(new_x, new_y)]
                heapq.heappush(pq, (current_sum + grid[new_x][new_y], new_path))
    
    return []",True,False,failed_tests
HumanEval/13,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,greatest_common_divisor,217,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
    assert type(a) == int and type(b) == int, ""invalid inputs""
    assert a > 0 and b > 0, ""invalid inputs""
    
    while b:
        a, b = b, a % b
    return a",True,True,
HumanEval/130,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,tri,672,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def tri(n):
    if n < 0:
        return []
    
    tribonacci = [1] * (n + 1)
    tribonacci[0] = 3
    
    for i in range(2, n + 1):
        if i % 2 == 0:
            tribonacci[i] = 1 + i / 2
        else:
            tribonacci[i] = tribonacci[i - 1] + tribonacci[i - 2] + tribonacci[i + 1]
    
    return tribonacci",True,False,failed_tests
HumanEval/131,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,digits,213,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def digits(n):
    product = 1
    for digit in str(n):
        if int(digit) % 2 != 0:
            product *= int(digit)
    return product if n > 0 else 0",True,False,failed_tests
HumanEval/132,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,is_nested,472,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def is_nested(string):
    stack = []
    for char in string:
        if char == '[':
            stack.append(char)
        elif char == ']':
            if stack and stack[-1] == '[':
                stack.pop()
            else:
                return True
    return len(stack) == 0",True,False,failed_tests
HumanEval/133,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,sum_squares,467,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def sum_squares(lst):
    return round(sum(x**2 for x in lst))",True,False,failed_tests
HumanEval/134,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,check_if_last_char_is_a_letter,520,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def check_if_last_char_is_a_letter(txt):
    if not isinstance(txt, str) or len(txt) == 0:
        return False
    last_char = txt[-1]
    return last_char.isalpha() and (len(txt) == 1 or txt[len(txt)-2] == ' ')",True,True,
HumanEval/135,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,can_arrange,361,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def can_arrange(arr):
    """"""Create a function which returns the largest index of an element which
    is not greater than or equal to the element immediately preceding it. If
    no such element exists then return -1. The given array will not contain
    duplicate values.

    Examples:
    can_arrange([1,2,4,3,5]) = 3
    can_arrange([1,2,3]) = -1
    """"""
    for i in range(len(arr) - 1, 0, -1):
        if arr[i] < arr[i - 1]:
            return i
    return -1",True,True,
HumanEval/136,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,largest_smallest_integers,465,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def largest_smallest_integers(lst):
    negatives = [num for num in lst if num < 0]
    positives = [num for num in lst if num > 0]
    
    a = max(negatives) if negatives else None
    b = min(positives) if positives else None
    
    return (a, b)",True,True,
HumanEval/137,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,compare_one,454,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def compare_one(a, b):
    def to_float(x):
        try:
            return float(str(x).replace("","", "".""))
        except ValueError:
            return None
    
    a_float = to_float(a)
    b_float = to_float(b)
    
    if a_float is not None and b_float is not None:
        if a_float > b_float:
            return a_float
        elif a_float < b_float:
            return b_float
        else:
            return None
    elif a_float is not None:
        return a_float
    elif b_float is not None:
        return b_float
    else:
        return None",True,False,failed_tests
HumanEval/138,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,is_equal_to_sum_even,264,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def is_equal_to_sum_even(n):
    """"""Evaluate whether the given number n can be written as the sum of exactly 4 positive even numbers
    Example
    is_equal_to_sum_even(4) == False
    is_equal_to_sum_even(6) == False
    is_equal_to_sum_even(8) == True
    """"""
    assert type(n) == int, ""invalid inputs""
    
    # To be the sum of 4 positive even numbers, n must be at least 2*4 = 8 (the smallest sum of 4 evens)
    if n < 8:
        return False
    # If n is even and greater than or equal to 8, it can always be expressed as the sum of 4 positive even numbers.
    return True",True,False,failed_tests
HumanEval/139,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,special_factorial,325,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def special_factorial(n):
    def factorial(num):
        if num == 0 or num == 1:
            return 1
        else:
            return num * factorial(num - 1)
    
    result = 1
    for i in range(1, n + 1):
        result *= factorial(i)
    return result",True,True,
HumanEval/14,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,all_prefixes,210,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"from typing import List

def all_prefixes(string: str) -> List[str]:
    return [string[:i] for i in range(1, len(string) + 1)]",True,True,
HumanEval/140,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,fix_spaces,392,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def fix_spaces(text):
    if not isinstance(text, str):
        raise ValueError(""invalid inputs"")
    
    result = []
    for char in text:
        if char == ' ':
            if len(result) > 0 and result[-1] != '_':
                result.append('_')
        else:
            result.append(char)
    return ''.join(result).replace('__', '_')",True,False,failed_tests
HumanEval/141,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,file_name_check,805,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def file_name_check(file_name):
    if not isinstance(file_name, str):
        return 'No'
    
    parts = file_name.split('.')
    if len(parts) != 2 or not parts[0] or not parts[1]:
        return 'No'
    
    if not parts[0][0].isalpha() or any(c.isdigit() for c in parts[0]):
        return 'No'
    
    valid_extensions = ['txt', 'exe', 'dll']
    if parts[1] not in valid_extensions:
        return 'No'
    
    return 'Yes'",True,False,failed_tests
HumanEval/142,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,sum_squares,609,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def sum_squares(lst):
    result = 0
    for i, num in enumerate(lst):
        if i % 3 == 0:
            result += num ** 2
        elif i % 4 == 0 and i % 3 != 0:
            result += num ** 3
        else:
            result += num
    return result",True,True,
HumanEval/143,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,words_in_sentence,636,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def words_in_sentence(sentence):
    def is_prime(n):
        if n <= 1:
            return False
        if n == 2:
            return True
        if n % 2 == 0:
            return False
        for i in range(3, int(n**0.5) + 1, 2):
            if n % i == 0:
                return False
        return True
    
    words = sentence.split()
    prime_length_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_length_words)",True,True,
HumanEval/144,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,simplify,586,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def simplify(x, n):
    def contract(frac):
        xs = frac.split(""/"")
        assert len(xs) == 2, ""invalid inputs""
        assert xs[0].isdigit() and int(xs[0]) > 0, ""invalid inputs""
        assert xs[1].isdigit() and int(xs[1]) > 0, ""invalid inputs""
    
    contract(x)
    contract(n)
    
    num_x, den_x = map(int, x.split(""/""))
    num_n, den_n = map(int, n.split(""/""))
    
    result_num = num_x * num_n
    result_den = den_x * den_n
    
    return result_num % result_den == 0",True,True,
HumanEval/145,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,order_by_points,414,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[false],False,False,1,"def order_by_points(nums):
    return sorted(nums, key=lambda x: (sum(int(digit) for digit in str(abs(x))), nums.index(x)))",True,False,failed_tests
HumanEval/146,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,specialFilter,360,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def specialFilter(nums):
    def is_odd(digit):
        return digit % 2 != 0

    def first_and_last_are_odd(number):
        digits = [int(d) for d in str(abs(number))]
        return is_odd(digits[0]) and is_odd(digits[-1])

    filtered_nums = [num for num in nums if num > 10 and first_and_last_are_odd(num)]
    return len(filtered_nums)",True,True,
HumanEval/147,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,get_max_triples,476,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n + 1)]
    count = 0
    for i in range(n - 2):
        for j in range(i + 1, n - 1):
            for k in range(j + 1, n):
                if (a[i] + a[j] + a[k]) % 3 == 0:
                    count += 1
    return count",True,True,
HumanEval/148,DeepSeek-Coder-V2-Lite,humaneval_plus,fc,bf,775,1,/home/count/code/vkr/results/code/raw/DeepSeek-Coder-V2-Lite_humaneval_plus_fc_20260402_025218.jsonl,[true],True,True,1,"def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    if not (isinstance(planet1, str) and isinstance(planet2, str)):
        return ()
    
    if planet1 not in planets or planet2 not in planets:
        return ()
    
    index1 = planets.index(planet1)
    index2 = planets.index(planet2)
    
    if index1 > index2:
        index1, index2 = index2, index1
    
    return tuple(planets[i] for i in range(index1 + 1, index2))",True,True,
