any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_display_name,model_key,model_name,model_version,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,the most serious thrombosis refers to Thrombosis = '1' (the most severe one); women refers to sex = 'F',False,no such function: YEAR,SELECT COUNT(*) FROM Patient p INNER JOIN Examination e ON p.ID = e.ID WHERE YEAR(e.`Examination Date`) = 1997 AND e.Thrombosis = (SELECT MAX(Thrombosis) FROM Examination WHERE YEAR(`Examination Date`) = 1997) AND p.SEX = 'F',False,,"SELECT  COUNT(*) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.SEX = 'F' AND STRFTIME('%Y', T2.`Examination Date`) = '1997' AND T2.Thrombosis = 1",173,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many of the patients with the most serious thrombosis cases examined in 1997 are women?,91,ea,bird_1164,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,age gap refers to SUBTRACT(MAX(year(Birthday)) - MIN(year(Birthday))); normal triglyceride refers to tg > = 200,False,"near ""FROM"": syntax error",SELECT MAX(EXTRACT(YEAR FROM AGE(p.Birthday))) - MIN(EXTRACT(YEAR FROM AGE(p.Birthday))) AS age_gap FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE l.TG IS NOT NULL AND l.TG BETWEEN 50 AND 150,False,,"SELECT STRFTIME('%Y', MAX(T1.Birthday)) - STRFTIME('%Y', MIN(T1.Birthday)) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.TG >= 200",157,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What is the age gap between the youngest and oldest patient with a normal triglyceride recorded?,96,ea,bird_1165,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,"The larger the birthday value, the younger the person is, and vice versa; symptoms observed refers to the symptoms is not NULL",False,,"SELECT p.ID, e.Symptoms, e.Diagnosis FROM Patient p JOIN Examination e ON p.ID = e.ID WHERE p.Birthday = (SELECT MAX(Birthday) FROM Patient) ORDER BY e.`Examination Date` LIMIT 1",True,,"SELECT T2.Symptoms, T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T2.Symptoms IS NOT NULL ORDER BY T1.Birthday DESC LIMIT 1",161,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What are the symptoms observed by the youngest patient to ever did a medical examination? Identify their diagnosis.,115,ea,bird_1166,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,"the year that concluded on December 31, 1998 refers to Date BETWEEN '1998-01-01' AND '1998-12-31'; male refers to SEX = 'M'; calculation = DIVIDE(COUNT(ID), 12)",False,no such function: YEAR,"SELECT AVG(monthly_count) AS average_male_patients_per_month FROM (SELECT COUNT(DISTINCT p.ID) AS monthly_count FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE p.SEX = 'male' AND l.Date >= '1998-01-01' AND l.Date <= '1998-12-31' GROUP BY YEAR(l.Date), MONTH(l.Date)) AS monthly_counts",False,,"SELECT CAST(COUNT(T1.ID) AS REAL) / 12 FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.Date) = '1998' AND T1.SEX = 'M'",158,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the year that concluded on December 31, 1998, how many male patients on average were tested in the lab each month?",118,ea,bird_1167,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,"The larger the birthday value, the younger the person is, and vice versa; 'SJS' refers to diagnosis; (SUBTRACT(year(`First Date`)), year(Birthday)); age of the patients when they initially arrived at the hospital refers to year(Birthday)",False,,"SELECT l.Date, (p.`First Date` - p.Birthday) / 365 AS AgeAtArrival FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE p.Diagnosis LIKE '%SJS%' ORDER BY p.Birthday ASC LIMIT 1",True,,"SELECT T1.Date, STRFTIME('%Y', T2.`First Date`) - STRFTIME('%Y', T2.Birthday),T2.Birthday FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T2.Diagnosis = 'SJS' AND T2.Birthday IS NOT NULL ORDER BY T2.Birthday ASC LIMIT 1",241,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"The oldest SJS patient's medical laboratory work was completed on what date, and what age was the patient when they initially arrived at the hospital?",150,ea,bird_1168,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,"male refers to SEX = 'M'; female refers to SEX = 'F'; abnormal uric acid refers to UA < = '8.0' where SEX = 'M', UA < = '6.5' where SEX = 'F'; calculation = DIVIDE(SUM(UA <= '8.0' and SEX = 'M'), SUM(UA <= '6.5 and SEX = 'F'))",False,no such table: DUAL,"SELECT (SELECT COUNT(*) FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE p.SEX = 'M' AND l.UA IS NOT NULL AND l.UA != 0) AS male_count, (SELECT COUNT(*) FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE p.SEX = 'F' AND l.UA IS NOT NULL AND l.UA != 0) AS female_count FROM DUAL",False,,SELECT CAST(SUM(CASE WHEN T2.UA <= 8.0 AND T1.SEX = 'M' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN T2.UA <= 6.5 AND T1.SEX = 'F' THEN 1 ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID,212,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What is the ratio of male to female patients among all those with abnormal uric acid counts?,92,ea,bird_1169,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,"hadn't undergone a medical examination until at least a year refers to SUBTRACT(year(`Examination Date`), year(`First Date`)) > = 1",False,,"SELECT COUNT(DISTINCT p.ID) FROM Patient p LEFT JOIN Examination e ON p.ID = e.ID AND e.`Examination Date` < DATE(p.`First Date`, '+1 year') WHERE e.ID IS NULL AND p.`First Date` IS NOT NULL",True,,"SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.Admission = '+' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.`First Date`) >= 1",199,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many patients hadn't undergone a medical examination until at least a year following their initial hospital visit?,118,ea,bird_1170,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,underage patients refers to year(Birthday) < 18; three-year period from 1990 to 1993 refers to year(`Examination Date`) between '1990' and '1993',False,,SELECT COUNT(DISTINCT p.ID) FROM Patient p JOIN Examination e ON p.ID = e.ID WHERE p.Birthday IS NOT NULL AND e.`Examination Date` IS NOT NULL AND (e.`Examination Date` BETWEEN '1990-01-01' AND '1992-12-31') AND (DATE(e.`Examination Date`) - DATE(p.Birthday)) / 365.25 < 18,True,,"SELECT COUNT(T1.ID) FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T2.`Examination Date`) BETWEEN '1990' AND '1993' AND STRFTIME('%Y', T2.`Examination Date`) - STRFTIME('%Y', T1.Birthday) < 18",231,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many underage patients were examined during the course of the three-year period from 1990 to 1993?,102,ea,bird_1171,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,male refers to SEX = 'M'; elevated means above the normal range; total bilirubin above the normal range refers to `T-BIL` >= '2.0',False,,SELECT COUNT(DISTINCT p.ID) FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE p.SEX = 'male' AND l.`T-BIL` > 1.2,True,,SELECT COUNT(DISTINCT T1.ID) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.`T-BIL` >= 2.0 AND T1.SEX = 'M',133,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many male patients have elevated total bilirubin count?,59,ea,bird_1172,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,the most common illness refers to MAX(COUNT(Diagnosis)); lab work between 1/1/1985 and 12/31/1995 refers to `Examination Date` between '1985-01-01' and '1995-12-31 ',False,,"SELECT Diagnosis, COUNT(*) AS count FROM Patient WHERE ID IN (SELECT DISTINCT ID FROM Laboratory WHERE Date BETWEEN '1985-01-01' AND '1995-12-31') GROUP BY Diagnosis ORDER BY count DESC LIMIT 1",True,,SELECT T2.Diagnosis FROM Examination AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.`Examination Date` BETWEEN '1985-01-01' AND '1995-12-31' GROUP BY T2.Diagnosis ORDER BY COUNT(T2.Diagnosis) DESC LIMIT 1,214,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"What is the most common illness that doctors identified among the patients whose lab work was done between 1/1/1985, and 12/31/1995?",132,ea,bird_1173,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,"average age of patients as of year 1999 refers to AVG(SUBTRACT('1999', year(Birthday))); October of 1991 refers to Date BETWEEN '1991-10-01' AND '1991-10-30'",False,no such function: YEAR,SELECT AVG(1999 - YEAR(Birthday)) AS average_age FROM Patient WHERE ID IN (SELECT DISTINCT ID FROM Laboratory WHERE YEAR(Date) = 1991 AND MONTH(Date) = 10),False,,"SELECT AVG('1999'  - STRFTIME('%Y', T2.Birthday)) FROM Laboratory AS T1 INNER JOIN Patient AS T2 ON T1.ID = T2.ID WHERE T1.Date BETWEEN '1991-10-01' AND '1991-10-30'",165,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What is the average age of patients as of year 1999 examined in the laboratory for the October of the year 1991?,112,ea,bird_1174,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,"How old the patient refers to SUBTRACT(year(`Examination Date`), year(Birthday)); the highest hemoglobin count refers to MAX(HGB)",False,"near ""FROM"": syntax error","SELECT p.ID, (EXTRACT(YEAR FROM e.`Examination Date`) - EXTRACT(YEAR FROM p.Birthday)) - (CASE WHEN EXTRACT(MONTH FROM e.`Examination Date`) < EXTRACT(MONTH FROM p.Birthday) OR (EXTRACT(MONTH FROM e.`Examination Date`) = EXTRACT(MONTH FROM p.Birthday) AND EXTRACT(DAY FROM e.`Examination Date`) < EXTRACT(DAY FROM p.Birthday)) THEN 1 ELSE 0 END) AS Age, e.Diagnosis FROM Patient p JOIN Examination e ON p.ID = e.ID JOIN Laboratory l ON p.ID = l.ID AND e.`Examination Date` = l.Date WHERE l.HGB = (SELECT MAX(HGB) FROM Laboratory) LIMIT 1",False,,"SELECT STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday), T1.Diagnosis FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID ORDER BY T2.HGB DESC LIMIT 1",167,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"How old was the patient who had the highest hemoglobin count at the time of the examination, and what is the doctor's diagnosis?",128,ea,bird_1175,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
True,bird,[true],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,anti-nucleus antibody refers to ANA; 1996/12/2 refers to `Examination Date` = '1996-12-02',True,,SELECT ANA FROM Examination WHERE ID = 3605340 AND `Examination Date` = '1996-12-02',True,,SELECT ANA FROM Examination WHERE ID = 3605340 AND `Examination Date` = '1996-12-02',84,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What was the anti-nucleus antibody concentration level for the patient id 3605340 on 1996/12/2?,95,ea,bird_1176,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,total cholesterol normal level refers to N < 250,False,,SELECT CASE WHEN `T-CHO` BETWEEN 150 AND 199 THEN 'normal' ELSE 'not normal' END AS cholesterol_status FROM Laboratory WHERE ID = 2927464 AND Date = '1995-09-04',True,,SELECT CASE WHEN `T-CHO` < 250 THEN 'Normal' ELSE 'Abnormal' END FROM Laboratory WHERE ID = 2927464 AND Date = '1995-09-04',123,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,Was the total cholesterol status for the patient id 2927464 on 1995-9-4 at the normal level?,92,ea,bird_1177,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,gender means SEX; 'AORTITIS' refers to Diagnosis;,False,,SELECT SEX FROM Patient WHERE ID = (SELECT ID FROM Patient WHERE Diagnosis = 'AORTITIS' ORDER BY `First Date` ASC LIMIT 1),True,,SELECT SEX FROM Patient WHERE Diagnosis = 'AORTITIS' AND `First Date` IS NOT NULL ORDER BY `First Date` ASC LIMIT 1,115,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,What was the gender of the first AORTITIS diagnosed patient?,60,ea,bird_1178,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,diagnosed with SLE refers to Diagnosis = 'SLE'; 1994/2/19 refers to Description = '1994-02-19'; anti-Cardiolipin refers to aCL IgM; 1993/11/12 refers to Examination Date = '1993/11/12',False,,"SELECT e.`aCL IgG`, e.`aCL IgM`, e.`aCL IgA` FROM Examination e JOIN Patient p ON e.ID = p.ID WHERE p.Diagnosis = 'SLE' AND p.`First Date` = '1994-02-19' AND e.`Examination Date` = '1993-11-12'",True,,"SELECT `aCL IgA`, `aCL IgG`, `aCL IgM` FROM Examination WHERE ID IN ( SELECT ID FROM Patient WHERE Diagnosis = 'SLE' AND Description = '1994-02-19' ) AND `Examination Date` = '1993-11-12'",187,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient who was diagnosed with SLE on 1994/2/19, what was his/her anti-Cardiolipin antibody concentration status on 1993/11/12?",135,ea,bird_1179,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
True,bird,[true],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,man refers to SEX = 'M'; women refers to SEX = 'F'; ALT glutamic pylvic transaminase status got 9 GPT = '9'; 1992/6/12 refers to Date = '1992-06-12',True,,SELECT P.SEX FROM Patient P JOIN Laboratory L ON P.ID = L.ID WHERE L.GPT = 9 AND L.Date = '1992-06-12',True,,SELECT T1.SEX FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.GPT = 9.0 AND T2.Date = '1992-06-12',123,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,Was the patient a man or a women whose ALT glutamic pylvic transaminase status got 9 on 1992-6-12?,98,ea,bird_1180,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,"how old at that time refers to SUBTRACT(year(test date), year(Birthday)); uric acid level as 8.4 refers to UA = '8.4'; 1991/10/21 refers to Date = '1991-10-21'",False,no such column: YEAR,"SELECT TIMESTAMPDIFF(YEAR, p.Birthday, '1991-10-21') AS age_at_test FROM Patient p JOIN Laboratory l ON p.ID = l.ID WHERE l.Date = '1991-10-21' AND l.UA = 8.4 LIMIT 1",False,,"SELECT STRFTIME('%Y', T2.Date) - STRFTIME('%Y', T1.Birthday) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.UA = 8.4 AND T2.Date = '1991-10-21'",169,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient who got the laboratory test of uric acid level as 8.4 on 1991-10-21, how old was he/she at that time?",117,ea,bird_1181,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,1991/6/13 refers to `First Date` = '1991-06-13'; 'SJS' refers to Diagnosis; total number of his/her Laboratory tests refers to COUNT(ID); 1995 refers to Date,False,no such function: YEAR,SELECT COUNT(*) FROM Laboratory l JOIN Patient p ON l.ID = p.ID WHERE p.`First Date` = '1991-06-13' AND p.Diagnosis = 'SJS' AND YEAR(l.Date) = 1995,False,,"SELECT COUNT(*) FROM Laboratory WHERE ID = ( SELECT ID FROM Patient WHERE `First Date` = '1991-06-13' AND Diagnosis = 'SJS' ) AND STRFTIME('%Y', Date) = '1995'",159,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient who first came to the hospital on 1991/6/13 who was diagnosed with SJS, what is the total number of his/her Laboratory tests in 1995?",149,ea,bird_1182,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
True,bird,[true],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,'SLE' AND original diagnose refers to diagnosis; 1997/1/27 refer to `Examination Date` = '1997-01-27'; first came to the hospital refers to patient.`First Date`,True,,SELECT Diagnosis FROM Patient WHERE ID = (SELECT ID FROM Examination WHERE Diagnosis = 'SLE' AND `Examination Date` = '1997-01-27') AND `First Date` IS NOT NULL,True,,SELECT T1.Diagnosis FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.ID = ( SELECT ID FROM Examination WHERE `Examination Date` = '1997-01-27' AND Diagnosis = 'SLE' ) AND T2.`Examination Date` = T1.`First Date`,235,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient who was diagnosed SLE on 1997/1/27, what was his/her original diagnose when he/she came to the hospital for the first time?",139,ea,bird_1183,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
True,bird,[true],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,,True,,SELECT Symptoms FROM Examination WHERE ID = (SELECT ID FROM Patient WHERE Birthday = '1959-03-01') AND `Examination Date` = '1993-09-27',True,,SELECT T2.Symptoms FROM Patient AS T1 INNER JOIN Examination AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-03-01' AND T2.`Examination Date` = '1993-09-27',157,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient whose birthday was 1959/3/1, what symptoms did he/she have during the examination on 1993/9/27?",111,ea,bird_1184,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,"born on 1959/2/18 refers to Birthday = '1959-02-18'; calculation = SUBTRACT(SUM(Birthday = '1959-02-18' and Date like '1981-11-%' THEN `T-CHO`), SUM(Birthday = '1959-02-18' and Date like '1981-12-%' THEN `T-CHO`))",False,,SELECT ((SELECT `T-CHO` FROM Laboratory WHERE ID = (SELECT ID FROM Patient WHERE Birthday = '1959-02-18') AND Date >= '1981-11-01' AND Date <= '1981-11-30' ORDER BY Date DESC LIMIT 1) - (SELECT `T-CHO` FROM Laboratory WHERE ID = (SELECT ID FROM Patient WHERE Birthday = '1959-02-18') AND Date >= '1981-12-01' AND Date <= '1981-12-31' ORDER BY Date DESC LIMIT 1)) / (SELECT `T-CHO` FROM Laboratory WHERE ID = (SELECT ID FROM Patient WHERE Birthday = '1959-02-18') AND Date >= '1981-11-01' AND Date <= '1981-11-30' ORDER BY Date DESC LIMIT 1) * 100 AS DecreaseRate,True,,SELECT CAST((SUM(CASE WHEN T2.Date LIKE '1981-11-%' THEN T2.`T-CHO` ELSE 0 END) - SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END)) AS REAL) / SUM(CASE WHEN T2.Date LIKE '1981-12-%' THEN T2.`T-CHO` ELSE 0 END) FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T1.Birthday = '1959-02-18',324,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"For the patient who was born on 1959/2/18, what is the decrease rate for his/her total cholesterol from November to December in 1981?",133,ea,bird_1185,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,'Behcet' refers to diagnosis; exam between 01/01/1997 and 12/31/1997 refers to YEAR(Description) > = '1997-1-1' AND YEAR(Description) < '1998-1-1',False,,SELECT DISTINCT p.ID FROM Patient p JOIN Examination e ON p.ID = e.ID WHERE p.Diagnosis LIKE '%Behcet%' AND e.`Examination Date` BETWEEN '1970-01-01' AND '1997-12-31',True,,SELECT ID FROM Examination WHERE `Examination Date` BETWEEN '1997-01-01' AND '1997-12-31' AND Diagnosis = 'Behcet',114,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,Lists all patients by ID who were diagnosed with Behcet's and had their exams between 01/01/197 and 12/31/1997.,111,ea,bird_1186,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,moderate,False,examined between 1987/7/6 and 1996/1/31 refers to Date BETWEEN '1987-07-06' AND '1996-01-31'; GPT level greater than 30 refers to GPT > 30; ALB level less than 4 ALB < 4,False,,SELECT DISTINCT p.ID FROM Patient p JOIN Laboratory l ON p.ID = l.ID JOIN Examination e ON p.ID = e.ID WHERE e.`Examination Date` BETWEEN '1987-07-06' AND '1996-01-31' AND l.GPT > 30 AND l.ALB < 4 ORDER BY p.ID,True,,SELECT DISTINCT ID FROM Laboratory WHERE Date BETWEEN '1987-07-06' AND '1996-01-31' AND GPT > 30 AND ALB < 4,108,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many patients who were examined between 1987/7/6 and 1996/1/31 had a GPT level greater than 30 and an ALB level less than 4? List them by their ID.,151,ea,bird_1187,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,simple,False,female refers to SEX = 'F'; born in 1964 refers to YEAR(Birthday) = 1964; admitted to the hospital refers to Admission = '+',False,no such function: YEAR,SELECT ID FROM Patient WHERE SEX = 'female' AND YEAR(Birthday) = 1964 AND Admission IS NOT NULL,False,,"SELECT ID FROM Patient WHERE STRFTIME('%Y', Birthday) = '1964' AND SEX = 'F' AND Admission = '+'",96,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,How many female patients born in 1964 were admitted to the hospital? List them by ID.,85,ea,bird_1188,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
False,bird,[false],thrombosis_prediction,/home/count/code/vkr/data/nl2sql/bird/dev_databases/thrombosis_prediction/thrombosis_prediction.sqlite,challenging,False,"thrombosis level 2 refers to Thrombosis = 2; ANA pattern of only S refers to ANA = 'S'; average anti-Cardiolip in antibody (IgM) refers to AVG(`aCL IgM`); calculation = MULTIPLY(AVG + AVG, 0.2)",False,,SELECT COUNT(DISTINCT p.ID) FROM Patient p JOIN Examination e ON p.ID = e.ID WHERE e.Thrombosis = 2 AND e.`ANA Pattern` = 'S' AND e.`aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE `aCL IgM` IS NOT NULL),True,,SELECT COUNT(*) FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S' AND `aCL IgM` > (SELECT AVG(`aCL IgM`) * 1.2 FROM Examination WHERE Thrombosis = 2 AND `ANA Pattern` = 'S'),185,True,DeepSeek V3.2,m1_deepseek,DeepSeek,V3.2,1,1,"What number of patients with a degree of thrombosis level 2 and ANA pattern of only S, have a level of anti-Cardiolip in antibody (IgM) 20% higher than average?",160,ea,bird_1189,/home/count/code/vkr/results/nl2sql/raw/DeepSeek_bird_ea_20260327_192459.jsonl
